x,y,u,v
5.999999999989998e-05,0.000245,-9.188834008253608e-05,-0.0001729137119307102
5.999999999989998e-05,0.00025,-5.178720030977488e-05,-8.206431960964388e-05
5.999999999989998e-05,0.00025499999999999996,-2.099971335088752e-05,-2.4984265072471168e-05
5.999999999989998e-05,0.00026,-2.2329796083698067e-06,1.6183786476560636e-06
6.99999999999e-05,0.0,4.448585389775022e-19,2.9453790784501685e-22
6.99999999999e-05,5e-06,0.2019587178812336,0.0014167756821231372
6.99999999999e-05,1e-05,0.35404762731382483,0.004511802384070554
6.99999999999e-05,1.5e-05,0.46768390214689154,0.00901853792528764
6.99999999999e-05,2e-05,0.55447063331711,0.013465565504283197
6.99999999999e-05,2.5e-05,0.6201503268805522,0.017860641765370965
6.99999999999e-05,2.9999999999999997e-05,0.6676563409122775,0.02193305615296542
6.99999999999e-05,3.5e-05,0.7032386099066663,0.026121446426185253
6.99999999999e-05,4e-05,0.730624108668328,0.030230967249243994
6.99999999999e-05,4.5e-05,0.7496395045552746,0.033797853546208505
6.99999999999e-05,5e-05,0.7635184336172083,0.03656222354324536
6.99999999999e-05,5.4999999999999995e-05,0.7725521261039048,0.03900757129084347
6.99999999999e-05,5.9999999999999995e-05,0.7749947254977922,0.04188846865021602
6.99999999999e-05,6.5e-05,0.7749212438981958,0.04374632074604782
6.99999999999e-05,7e-05,0.7688399499961247,0.04472204648615277
6.99999999999e-05,7.5e-05,0.7569440914256904,0.04462536101077669
6.99999999999e-05,7.999999999999999e-05,0.7361183882138976,0.04347554833964375
6.99999999999e-05,8.499999999999999e-05,0.7019916321648171,0.04053726165928171
6.99999999999e-05,8.999999999999999e-05,0.6512324399947919,0.03540909374906123
6.99999999999e-05,9.5e-05,0.5740215586942292,0.027195160676478206
6.99999999999e-05,0.0001,0.45649253825217895,0.016732944940633293
6.99999999999e-05,0.000105,0.2758484977457025,0.005774003040556065
6.99999999999e-05,0.00011,-1.7008825309937278e-16,-3.6915156087968185e-19
6.99999999999e-05,0.00014,0.0020939882641084605,-0.0044682136908266055
6.99999999999e-05,0.000145,0.0026802325426948798,-0.007036179474884167
6.99999999999e-05,0.00015,0.002499675562112388,-0.008323261004744587
6.99999999999e-05,0.000155,0.0019590750528480187,-0.00875070799659145
6.99999999999e-05,0.00016,0.0013928743367096416,-0.008654230485396487
6.99999999999e-05,0.000165,0.0007758987202105928,-0.008206702023307805
6.99999999999e-05,0.00017,0.00024016313500552046,-0.007633944466942041
6.99999999999e-05,0.000175,-0.00020331442781420513,-0.006899963958072745
6.99999999999e-05,0.00017999999999999998,-0.0005403720269499803,-0.006176571726523508
6.99999999999e-05,0.000185,-0.0008047768354024491,-0.005441050105101217
6.99999999999e-05,0.00019,-0.0009811800302062725,-0.004739409191132114
6.99999999999e-05,0.000195,-0.0010910731025329055,-0.00407700229421234
6.99999999999e-05,0.0002,-0.0011229145912681961,-0.0034416768943671266
6.99999999999e-05,0.000205,-0.0011238488267125534,-0.0028887685796556823
6.99999999999e-05,0.00021,-0.0010880804361939817,-0.002386813139417265
6.99999999999e-05,0.000215,-0.0010123691177120549,-0.0019305616612947305
6.99999999999e-05,0.00022,-0.0009260311301943193,-0.0015329771653725774
6.99999999999e-05,0.000225,-0.0008234653693905496,-0.001181288708976841
6.99999999999e-05,0.00023,-0.0007120686910927843,-0.0008814293898320956
6.99999999999e-05,0.000235,-0.0005936606735606291,-0.0006181701295071056
6.99999999999e-05,0.00024,-0.000475175845628941,-0.0004006398785373247
